File,Entity,Label
The-Sustainable-Development-Goals-Report-2023_0.txt,World 74.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,only half,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,187,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,almost three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,215,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,0 20 40 60 80 100,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,About 40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,78,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,97.7,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,90,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"70
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,65.3 64.7,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,50 50.1 50.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"44.6
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,40 37.9,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,74,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"34.1
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,30 30.7,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,28.5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,at least three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,only five,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,over 75 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,"the 25th, median and",PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,75th,ORDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,almost 5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,early 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,fewer than 10,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,two,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,96 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,2012,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,60 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,61 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,more than 14 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,21,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,only seven years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,15.4 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,61.5 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,23.1 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,an estimated 300 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,286 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,140 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,47 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Quito,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Ecuador,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,1 January 2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,26.5 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,around 15 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,4.2 percentage points,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,0.5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,35.5 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,33.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,more than four decades,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,three decades,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,30.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Central,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,21.2 per,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,South-Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,seven,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,nearly 40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,only 28.2 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,World,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,1.0-percentage-point,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,more than 140 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Parliament,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Parliament,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,38.2 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Nearly half,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Only 56 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,15 to 49,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Around 76 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,115,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,68,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,37 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,over 80 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,89 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,the past two,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,119,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,past two decades,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2000,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,35 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,An astonishing 55 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,60 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,16 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Another 45 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,months,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,31 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,more than a third,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,13 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,past-year,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,International Labour Organization,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,ILO,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,nearly a quarter,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,close to three-quarters,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,18 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,up to 286 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Today,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,19 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,under age 18,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,18th,ORDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,25 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,25 years ago,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Bangladesh,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Ethiopia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,12,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,India,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Maldives,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Rwanda,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,at least 300 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,more than 9 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,the year 2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,10 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"2030.
0",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2024,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Central Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,46,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,51 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,one third,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,less 41,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,50 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,almost half,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,close to 60 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,71,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,73 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,10,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,67 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,around 25 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,12 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,23,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,billions,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,sixfold,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,fivefold,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,threefold,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2.4 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Fatuma,PERSON
The-Sustainable-Development-Goals-Report-2023_0.txt,Somalia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Goal 6,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,Two,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,69,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,73,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015/17–2022 (billions,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,75%,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,50%,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,25%,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,49,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,57,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,75 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,3.8,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,637 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,LeD eSs,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,715 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,419 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2.2 1.9,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2022I,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,l iloefnt- apliegonpedle,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,2.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,7N0u3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,3.5 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,1.5 1.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,basic sanitation,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,653 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,poNpoutlea utisoens,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,"0
2015",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,three to six,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"2017–2020 (percentage)
",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,140,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,about 58 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,60 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,97,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,44 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,more than 3 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,The Sustainable Development Goals Report,WORK_OF_ART
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,18.2,CARDINAL
