File,Entity,Label
The-Sustainable-Development-Goals-Report-2024.txt,106.4 101.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,only 1.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,64.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,4.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,only 1.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,about 100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2000–2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,around 50 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,60 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,40 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,the past two decades,DATE
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,roughly 15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,about 5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,"0
",CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2010 2015 2020 2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Zero,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2024.txt,three years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,about 733 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.33 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,148 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,under age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,almost 60,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Madagascar,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,zero,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2019 to 2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,the under age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Some 37 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,5.6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,45 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6.8 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,three years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,9.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Three quarters,DATE
The-Sustainable-Development-Goals-Report-2024.txt,7.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Between 713 and 757 million,QUANTITY
The-Sustainable-Development-Goals-Report-2024.txt,under age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,11,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,36.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,38.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,More than half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,28.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2.33 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,56.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,383 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,almost one quarter,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,22.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,under age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,an estimated,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,under age 5,DATE
The-Sustainable-Development-Goals-Report-2024.txt,148 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,24.6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,at least one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,19.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,Status,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Expert Sub-Saharan,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,seven,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Western Asia 2.8,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Central and,PRODUCT
The-Sustainable-Development-Goals-Report-2024.txt,Southern Asia 2.8,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2024.txt,3.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2024.txt,South-Eastern Asia 3.8,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,4.1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,4.1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2.6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,3.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,World 3.4,EVENT
The-Sustainable-Development-Goals-Report-2024.txt,1 2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,3.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,4.5 to 5.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,3.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,3.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,less than half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,less than,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,95 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2024.txt,less than half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Oceania,GPE
The-Sustainable-Development-Goals-Report-2024.txt,0.12,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.11,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Between 2015 and 2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Sub-Saharan,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,$749 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,0.12,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2024.txt,0.12 0.23,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.23,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,0.43,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,0.48,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,The Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Western Asia 0.30,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.31,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Central and,NORP
The-Sustainable-Development-Goals-Report-2024.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.41,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.44,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2024.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.92,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.83,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,47.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,$12.3 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,$18.1 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,33 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,0.50,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.48,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.2 0.4,PRODUCT
The-Sustainable-Development-Goals-Report-2024.txt,0.8 1.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,65 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015 2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2024.txt,the Islamic Development Bank,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Egypt,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Nearly 60 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–2019,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,58.1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,between 2020 and 2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–2019,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,15.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Ukraine,GPE
The-Sustainable-Development-Goals-Report-2024.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Two,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Guides,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,2015–2019,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,75%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,50% and,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,25%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13.3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p2,DATE
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,60 16.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,19.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,21.7 21.1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,28.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,29.5 16.7,TIME
The-Sustainable-Development-Goals-Report-2024.txt,1p0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,66.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,16.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,36.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,16.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,29.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,21.7,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,13.3 38.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,34.8 34.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,26.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,8.6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,25.0 25.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,9.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13.2,DATE
The-Sustainable-Development-Goals-Report-2024.txt,8.3 6.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13.3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13.3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,8.8 20.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,4.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6.3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,8.3 5.0 5.3 6.4,PRODUCT
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015–2020,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015–20202022 2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,20202022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–20202022,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015–20202022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–20202022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–20202022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,"2015–20202022
",DATE
The-Sustainable-Development-Goals-Report-2024.txt,2019 2019 2019 2019 2019 2019 2019 2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Europe,LOC
